	Measurement	Sample Name	Wavelength (nm)	Temperature Start (°C)	Temperature End (°C)	Run	Ramp Type	gi	file_name	Sample	bg in mM	[Buffer] in mM	Monovalent Ion	Concentration	Concentration Unit	deri_fit_Tm_C	deri_fit_dEd/dT	deri_fit_DTm	direct_melt_Tm_C	direct_melt_DTm	direct_melt_DH_J/mol	direct_melt_DDH	direct_melt_m1	direct_melt_Dm1	direct_melt_n1	direct_melt_Dn1	direct_melt_m2	direct_melt_Dm2	direct_melt_n2	direct_melt_Dn2	direct_melt_DS_J/mol/K	direct_melt_DDS
712	9	1 mM CaCl2	260.0	90.0	21.0	1	Cooling	713	2023-11-23_RNA_melting_CaCl2_KCl.csv																							
713	10	1 mM CaCl2	260.0	21.0	90.0	1	Heating	714	2023-11-23_RNA_melting_CaCl2_KCl.csv																							
714	11	1 mM CaCl2	260.0	90.0	21.0	2	Cooling	715	2023-11-23_RNA_melting_CaCl2_KCl.csv																							
715	12	1 mM CaCl2	260.0	21.0	90.0	2	Heating	716	2023-11-23_RNA_melting_CaCl2_KCl.csv																							
716	13	0.1 mM CaCl2	260.0	90.0	21.0	1	Cooling	717	2023-11-23_RNA_melting_CaCl2_KCl.csv																							
717	14	0.1 mM CaCl2	260.0	21.0	90.0	1	Heating	718	2023-11-23_RNA_melting_CaCl2_KCl.csv																							
718	15	0.1 mM CaCl2	260.0	90.0	21.0	2	Cooling	719	2023-11-23_RNA_melting_CaCl2_KCl.csv																							
719	16	0.1 mM CaCl2	260.0	21.0	90.0	2	Heating	720	2023-11-23_RNA_melting_CaCl2_KCl.csv																							
720	17	50 mM MgCl2	400.0	90.0	21.0	1	Cooling	721	2023-11-23_RNA_melting_CaCl2_KCl.csv																							
721	18	50 mM MgCl2	400.0	21.0	90.0	1	Heating	722	2023-11-23_RNA_melting_CaCl2_KCl.csv																							
722	19	50 mM MgCl2	400.0	90.0	21.0	2	Cooling	723	2023-11-23_RNA_melting_CaCl2_KCl.csv																							
723	20	50 mM MgCl2	400.0	21.0	90.0	2	Heating	724	2023-11-23_RNA_melting_CaCl2_KCl.csv																							
724	21	10 mM CaCl2	400.0	90.0	21.0	1	Cooling	725	2023-11-23_RNA_melting_CaCl2_KCl.csv																							
725	22	10 mM CaCl2	400.0	21.0	90.0	1	Heating	726	2023-11-23_RNA_melting_CaCl2_KCl.csv																							
726	23	10 mM CaCl2	400.0	90.0	21.0	2	Cooling	727	2023-11-23_RNA_melting_CaCl2_KCl.csv																							
727	24	10 mM CaCl2	400.0	21.0	90.0	2	Heating	728	2023-11-23_RNA_melting_CaCl2_KCl.csv																							
728	25	1 mM CaCl2	400.0	90.0	21.0	1	Cooling	729	2023-11-23_RNA_melting_CaCl2_KCl.csv																							
729	26	1 mM CaCl2	400.0	21.0	90.0	1	Heating	730	2023-11-23_RNA_melting_CaCl2_KCl.csv																							
730	27	1 mM CaCl2	400.0	90.0	21.0	2	Cooling	731	2023-11-23_RNA_melting_CaCl2_KCl.csv																							
731	28	1 mM CaCl2	400.0	21.0	90.0	2	Heating	732	2023-11-23_RNA_melting_CaCl2_KCl.csv																							
732	29	0.1 mM CaCl2	400.0	90.0	21.0	1	Cooling	733	2023-11-23_RNA_melting_CaCl2_KCl.csv																							
733	30	0.1 mM CaCl2	400.0	21.0	90.0	1	Heating	734	2023-11-23_RNA_melting_CaCl2_KCl.csv																							
734	31	0.1 mM CaCl2	400.0	90.0	21.0	2	Cooling	735	2023-11-23_RNA_melting_CaCl2_KCl.csv																							
735	32	0.1 mM CaCl2	400.0	21.0	90.0	2	Heating	736	2023-11-23_RNA_melting_CaCl2_KCl.csv																							
736	1	500 mM CaCl2	260.0	90.0	21.0	1	Cooling	737	2023-11-24_RNA_melting_CaCl2_KCl.csv																							
737	2	500 mM CaCl2	260.0	21.0	90.0	1	Heating	738	2023-11-24_RNA_melting_CaCl2_KCl.csv																							
738	3	500 mM CaCl2	260.0	90.0	21.0	2	Cooling	739	2023-11-24_RNA_melting_CaCl2_KCl.csv																							
739	4	500 mM CaCl2	260.0	21.0	90.0	2	Heating	740	2023-11-24_RNA_melting_CaCl2_KCl.csv																							
740	5	100 mM CaCl2	260.0	90.0	21.0	1	Cooling	741	2023-11-24_RNA_melting_CaCl2_KCl.csv																							
741	6	100 mM CaCl2	260.0	21.0	90.0	1	Heating	742	2023-11-24_RNA_melting_CaCl2_KCl.csv																							
742	7	100 mM CaCl2	260.0	90.0	21.0	2	Cooling	743	2023-11-24_RNA_melting_CaCl2_KCl.csv																							
743	8	100 mM CaCl2	260.0	21.0	90.0	2	Heating	744	2023-11-24_RNA_melting_CaCl2_KCl.csv																							
744	9	50 mM CaCl2	260.0	90.0	21.0	1	Cooling	745	2023-11-24_RNA_melting_CaCl2_KCl.csv																							
745	10	50 mM CaCl2	260.0	21.0	90.0	1	Heating	746	2023-11-24_RNA_melting_CaCl2_KCl.csv																							
746	11	50 mM CaCl2	260.0	90.0	21.0	2	Cooling	747	2023-11-24_RNA_melting_CaCl2_KCl.csv																							
747	12	50 mM CaCl2	260.0	21.0	90.0	2	Heating	748	2023-11-24_RNA_melting_CaCl2_KCl.csv																							
748	13	25 mM CaCl2	260.0	90.0	21.0	1	Cooling	749	2023-11-24_RNA_melting_CaCl2_KCl.csv																							
749	14	25 mM CaCl2	260.0	21.0	90.0	1	Heating	750	2023-11-24_RNA_melting_CaCl2_KCl.csv																							
750	15	25 mM CaCl2	260.0	90.0	21.0	2	Cooling	751	2023-11-24_RNA_melting_CaCl2_KCl.csv																							
751	16	25 mM CaCl2	260.0	21.0	90.0	2	Heating	752	2023-11-24_RNA_melting_CaCl2_KCl.csv																							
752	17	500 mM CaCl2	400.0	90.0	21.0	1	Cooling	753	2023-11-24_RNA_melting_CaCl2_KCl.csv																							
753	18	500 mM CaCl2	400.0	21.0	90.0	1	Heating	754	2023-11-24_RNA_melting_CaCl2_KCl.csv																							
754	19	500 mM CaCl2	400.0	90.0	21.0	2	Cooling	755	2023-11-24_RNA_melting_CaCl2_KCl.csv																							
755	20	500 mM CaCl2	400.0	21.0	90.0	2	Heating	756	2023-11-24_RNA_melting_CaCl2_KCl.csv																							
756	21	100 mM CaCl2	400.0	90.0	21.0	1	Cooling	757	2023-11-24_RNA_melting_CaCl2_KCl.csv																							
757	22	100 mM CaCl2	400.0	21.0	90.0	1	Heating	758	2023-11-24_RNA_melting_CaCl2_KCl.csv																							
758	23	100 mM CaCl2	400.0	90.0	21.0	2	Cooling	759	2023-11-24_RNA_melting_CaCl2_KCl.csv																							
759	24	100 mM CaCl2	400.0	21.0	90.0	2	Heating	760	2023-11-24_RNA_melting_CaCl2_KCl.csv																							
760	25	50 mM CaCl2	400.0	90.0	21.0	1	Cooling	761	2023-11-24_RNA_melting_CaCl2_KCl.csv																							
761	26	50 mM CaCl2	400.0	21.0	90.0	1	Heating	762	2023-11-24_RNA_melting_CaCl2_KCl.csv																							
762	27	50 mM CaCl2	400.0	90.0	21.0	2	Cooling	763	2023-11-24_RNA_melting_CaCl2_KCl.csv																							
763	28	50 mM CaCl2	400.0	21.0	90.0	2	Heating	764	2023-11-24_RNA_melting_CaCl2_KCl.csv																							
764	29	25 mM CaCl2	400.0	90.0	21.0	1	Cooling	765	2023-11-24_RNA_melting_CaCl2_KCl.csv																							
765	30	25 mM CaCl2	400.0	21.0	90.0	1	Heating	766	2023-11-24_RNA_melting_CaCl2_KCl.csv																							
766	31	25 mM CaCl2	400.0	90.0	21.0	2	Cooling	767	2023-11-24_RNA_melting_CaCl2_KCl.csv																							
767	32	25 mM CaCl2	400.0	21.0	90.0	2	Heating	768	2023-11-24_RNA_melting_CaCl2_KCl.csv																							
768	1	4.15 mM KCl	260.0	90.0	21.0	1	Cooling	769	2024-01-22_RNA_melting_HEPES_KCl.csv	RNA	0.0	0.0	K(I)	4.15	mM	322.8799992370346	0.0037776911070663086	0.01999999999998181	320.7267470222629	0.20831225808967074	-210321.93812444285	8627.438750210964	0.0029003671153288906	1.884700052838952e-05	-0.4769758588833093	0.005715021261515775	0.0031633355479641157	1.147892943950678e-05	-0.5483299576447717	0.003958457030202747	-655.7667549624216	27.325575696712868
769	2	4.15 mM KCl	260.0	21.0	90.0	1	Heating	770	2024-01-22_RNA_melting_HEPES_KCl.csv	RNA	0.0	0.0	K(I)	4.15	mM	325.6799999999713	0.0041044116915475645	0.03999999999996362	322.51918230132884	0.2951348419150881	-242665.77711420896	15768.483505085116	0.002943659347009449	2.1852222119896068e-05	-0.49722390772647346	0.0066746542102472115	0.0034467824772400494	2.136801505072024e-05	-0.6468600029092587	0.007362482084092515	-752.40726887211	49.58013657153429
770	3	4.15 mM KCl	260.0	90.0	21.0	2	Cooling	771	2024-01-22_RNA_melting_HEPES_KCl.csv	RNA	0.0	0.0	K(I)	4.15	mM	323.38999923703415	0.003949543617896153	0.05999999999994543	319.42124304459225	0.334831788757706	-226035.17904238077	15800.118006834546	0.00298411014893214	2.7273866687406678e-05	-0.49045304150311353	0.00828690544178424	0.003422264241293932	1.5169461579359905e-05	-0.6199280927543946	0.005216230194455357	-707.6397827768316	50.20661164623607
771	4	4.15 mM KCl	260.0	21.0	90.0	2	Heating	772	2024-01-22_RNA_melting_HEPES_KCl.csv	RNA	0.0	0.0	K(I)	4.15	mM	327.6799999999695	0.005319044812137031	19.729999999982056	327.7679282268082	0.18831872521709755	-554525.9770124926	45546.261947894	0.002356421753004112	4.364663019755883e-05	-0.3034816797078578	0.013775030505811225	0.0025381858752189395	0.00011807327547990701	-0.3401654343439217	0.03977272050055839	-1691.8250056142554	139.93090942230387
772	5	1.66 mM KCl	260.0	90.0	21.0	1	Cooling	773	2024-01-22_RNA_melting_HEPES_KCl.csv	RNA	0.0	0.0	K(I)	1.66	mM	310.339999237046	0.0015610619963516792	0.0	306.6141145020156	7.793719617112838	-99138.16449940622	12790.35690920951	-0.0001976456257252735	0.0015355038936773048	0.386871091035795	0.4491189143804586	0.0006126331097809611	4.3457094719295335e-05	0.17828738114275086	0.015682651622680965	-323.3320314050791	49.933500713358626
773	6	1.66 mM KCl	260.0	21.0	90.0	1	Heating	774	2024-01-22_RNA_melting_HEPES_KCl.csv	RNA	0.0	0.0	K(I)	1.66	mM	316.95999999997923	0.0016744519068095935	0.0	321.09520786860537	1.8286348575712674	-121039.04547781352	9585.473384293196	0.0012499785128578336	7.805656220080708e-05	-0.04079354673349589	0.023158875567818423	0.0009515029754991452	1.5503690463061922e-05	0.06679482394494016	0.005528011650506868	-376.956872951351	31.999200268904744
774	7	1.66 mM KCl	260.0	90.0	21.0	2	Cooling	775	2024-01-22_RNA_melting_HEPES_KCl.csv	RNA	0.0	0.0	K(I)	1.66	mM	312.3299992370442	0.0015040162475913842	0.24999999999977263	322.3923547866382	1.72102240427675	-122579.52222699886	10059.688256257245	0.0012463118883260854	5.650274029387083e-05	-0.023837226120785815	0.01661457770128071	0.000711981882897666	1.817494406339518e-05	0.15779946418939747	0.006436666307308327	-380.21845247578204	33.232961552634045
775	8	1.66 mM KCl	260.0	21.0	90.0	2	Heating	776	2024-01-22_RNA_melting_HEPES_KCl.csv	RNA	0.0	0.0	K(I)	1.66	mM	317.2999999999789	0.0016790239627980487	0.009999999999990905	321.51312269662833	2.1874822576166615	-125484.25419320434	13387.660201690349	0.0012874320579541168	8.043238456143066e-05	-0.037241779571637226	0.023911049884641055	0.001038885912402658	1.6836218223907006e-05	0.052440162124971365	0.005991731809168471	-390.2927915997013	44.29498441352335
776	9	0.8 mM KCl	260.0	90.0	21.0	1	Cooling	777	2024-01-22_RNA_melting_HEPES_KCl.csv	RNA	0.0	0.0	K(I)	0.8	mM	306.4999992370495	0.0012095819580882625	0.009999999999990905	306.3333285384813	0.7233694434424265	-143764.2259160595	4932.81561670291	0.0003344123298966281	9.305769745988833e-05	0.2544520534704516	0.027104192741428806	0.00034185621185508906	9.142680232244123e-06	0.27041031762597506	0.0030893818063394223	-469.30651196838346	17.21098266461426
777	10	0.8 mM KCl	260.0	21.0	90.0	1	Heating	778	2024-01-22_RNA_melting_HEPES_KCl.csv	RNA	0.0	0.0	K(I)	0.8	mM	309.6499999999859	0.0012190017917593514	0.029999999999972715	305.8497508019015	3.5272114680831996	-92594.34284907747	9987.652881154367	-0.00027067915344766144	0.0005238025787571853	0.4266886892353785	0.1505374338458065	0.00028357696441294676	4.5515620826585446e-05	0.2943956681531605	0.01617733851765464	-302.744542398044	36.14682331443513
778	11	0.8 mM KCl	260.0	90.0	21.0	2	Cooling	779	2024-01-22_RNA_melting_HEPES_KCl.csv	RNA	0.0	0.0	K(I)	0.8	mM	306.2699992370497	0.0012147695685455887	0.009999999999990905	302.1379797379782	1.8622289828633083	-98795.68960779964	3502.1452775156317	-0.0005714448921942246	0.00038370017398669403	0.525969525957274	0.11031370846769786	0.00015510118626249777	1.448248105742603e-05	0.347779821334384	0.005101575950428901	-326.9886483436402	13.60660787860462
779	12	0.8 mM KCl	260.0	21.0	90.0	2	Heating	780	2024-01-22_RNA_melting_HEPES_KCl.csv	RNA	0.0	0.0	K(I)	0.8	mM	309.9799999999856	0.0012495306934099725	0.01999999999998181	307.7231638003952	2.302377974001077	-97795.54337741685	7909.887425528437	-4.214053510606954e-05	0.00030986859540864045	0.37332630207783707	0.08930781122976893	0.00029750114658025383	3.313498865552699e-05	0.30272666381974084	0.011721452312604031	-317.8036458797492	28.08235633981907
780	13	0.08 mM KCl	260.0	90.0	21.0	1	Cooling	781	2024-01-22_RNA_melting_HEPES_KCl.csv	RNA	0.0	0.0	K(I)	0.08	mM	308.8299992370474	0.0013695709498848833	0.08999999999991815	331.0843091167663	1.1960333758797577	-188109.65867118016	20713.86178857878	0.0012807236622216142	8.946577567101176e-06	-0.06915137712192562	0.0026856902978443214	0.000637452136659612	0.00011038184539384538	0.13645258466234308	0.037551342930167854	-568.1624090643268	64.61617903249824
781	14	0.08 mM KCl	260.0	21.0	90.0	1	Heating	782	2024-01-22_RNA_melting_HEPES_KCl.csv	RNA	0.0	0.0	K(I)	0.08	mM	323.63999999997316	0.0014990062208514962	0.049999999999954525	331.04638456349727	0.22722107487742008	-282365.8531577402	14159.155906703549	0.00123875302336245	7.075284899026558e-06	-0.061025007734817185	0.0021778786474662653	0.00038369827736045575	1.1043545520841518e-05	0.2273224233445628	0.003780546111432932	-852.9495150054425	43.356353313583014
782	15	0.08 mM KCl	260.0	90.0	21.0	2	Cooling	783	2024-01-22_RNA_melting_HEPES_KCl.csv	RNA	0.0	0.0	K(I)	0.08	mM	319.62999923703757	0.0013440534490671444	0.009999999999990905	328.92781860843786	0.4673572783785645	-115719.24043561131	5002.981167072657	0.0010396868906201583	3.0508770942163475e-05	0.011350519790798716	0.00903566718135019	0.0001496406881321439	3.181406224432979e-05	0.31719757481006294	0.011160751805525204	-351.80739934120857	15.709832441668851
783	16	0.08 mM KCl	260.0	21.0	90.0	2	Heating	784	2024-01-22_RNA_melting_HEPES_KCl.csv	RNA	0.0	0.0	K(I)	0.08	mM	326.3599999999707	0.0016187812619658584	0.01999999999998181	329.5334222058632	0.36946314025498417	-201299.83307403795	13004.894605334384	0.0010469088298465286	2.0578381691825805e-05	0.006718074405385037	0.006266942533370057	0.00040107896057275765	3.508230235294703e-05	0.23307167118665262	0.012148512746285074	-610.8631765681228	40.149451136856406
784	17	4.15 mM KCl	400.0	90.0	21.0	1	Cooling	785	2024-01-22_RNA_melting_HEPES_KCl.csv	RNA	0.0	0.0	K(I)	4.15	mM																	
785	18	4.15 mM KCl	400.0	21.0	90.0	1	Heating	786	2024-01-22_RNA_melting_HEPES_KCl.csv	RNA	0.0	0.0	K(I)	4.15	mM																	
786	19	4.15 mM KCl	400.0	90.0	21.0	2	Cooling	787	2024-01-22_RNA_melting_HEPES_KCl.csv	RNA	0.0	0.0	K(I)	4.15	mM																	
787	20	4.15 mM KCl	400.0	21.0	90.0	2	Heating	788	2024-01-22_RNA_melting_HEPES_KCl.csv	RNA	0.0	0.0	K(I)	4.15	mM																	
788	21	1.66 mM KCl	400.0	90.0	21.0	1	Cooling	789	2024-01-22_RNA_melting_HEPES_KCl.csv	RNA	0.0	0.0	K(I)	1.66	mM																	
789	22	1.66 mM KCl	400.0	21.0	90.0	1	Heating	790	2024-01-22_RNA_melting_HEPES_KCl.csv	RNA	0.0	0.0	K(I)	1.66	mM																	
790	23	1.66 mM KCl	400.0	90.0	21.0	2	Cooling	791	2024-01-22_RNA_melting_HEPES_KCl.csv	RNA	0.0	0.0	K(I)	1.66	mM																	
791	24	1.66 mM KCl	400.0	21.0	90.0	2	Heating	792	2024-01-22_RNA_melting_HEPES_KCl.csv	RNA	0.0	0.0	K(I)	1.66	mM																	
792	25	0.8 mM KCl	400.0	90.0	21.0	1	Cooling	793	2024-01-22_RNA_melting_HEPES_KCl.csv	RNA	0.0	0.0	K(I)	0.8	mM																	
793	26	0.8 mM KCl	400.0	21.0	90.0	1	Heating	794	2024-01-22_RNA_melting_HEPES_KCl.csv	RNA	0.0	0.0	K(I)	0.8	mM																	
794	27	0.8 mM KCl	400.0	90.0	21.0	2	Cooling	795	2024-01-22_RNA_melting_HEPES_KCl.csv	RNA	0.0	0.0	K(I)	0.8	mM																	
795	28	0.8 mM KCl	400.0	21.0	90.0	2	Heating	796	2024-01-22_RNA_melting_HEPES_KCl.csv	RNA	0.0	0.0	K(I)	0.8	mM																	
796	29	0.08 mM KCl	400.0	90.0	21.0	1	Cooling	797	2024-01-22_RNA_melting_HEPES_KCl.csv	RNA	0.0	0.0	K(I)	0.08	mM																	
797	30	0.08 mM KCl	400.0	21.0	90.0	1	Heating	798	2024-01-22_RNA_melting_HEPES_KCl.csv	RNA	0.0	0.0	K(I)	0.08	mM																	
798	31	0.08 mM KCl	400.0	90.0	21.0	2	Cooling	799	2024-01-22_RNA_melting_HEPES_KCl.csv	RNA	0.0	0.0	K(I)	0.08	mM																	
799	32	0.08 mM KCl	400.0	21.0	90.0	2	Heating	800	2024-01-22_RNA_melting_HEPES_KCl.csv	RNA	0.0	0.0	K(I)	0.08	mM																	
800	1	26 mM KCl	260.0	90.0	21.0	1	Cooling	801	2024-01-25_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	26.0	mM	332.4599992370259	0.006395723861825002	0.029999999999972715	323.8517784472297	1.3118241507456032	-124633.43175167983	7784.757397074944	0.004518108963136754	6.219389960655828e-05	-0.926547222777514	0.018684606787397914	0.0059331194829500365	0.00010122708150126956	-1.3649146869307816	0.035980255368612345	-384.84714318772325	25.5969234246611
801	2	26 mM KCl	260.0	21.0	90.0	1	Heating	802	2024-01-25_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	26.0	mM	339.91999999995835	0.006838024186195437	0.049999999999954525	322.21493409584326	2.619102068399053	-100607.18504713298	9189.396427920188	0.004557137990956749	0.00019149622232997484	-0.9466940322029658	0.05709880475327129	0.006583164244107793	0.00012305699336874002	-1.5949226126548566	0.04512614358142565	-312.23625723445593	31.05745263841645
802	3	26 mM KCl	260.0	90.0	21.0	2	Cooling	803	2024-01-25_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	26.0	mM	334.71999923702384	0.0066647753643631815	0.08999999999991815	316.0479383537907	2.273085265938204	-120219.6539783646	11495.515702830251	0.005036821053896778	0.00022027574083724192	-1.0679259528926668	0.06570402130620209	0.006562273540292421	4.5607554518096675e-05	-1.5639572282500822	0.016382393641030293	-380.3842372918383	39.10850224935575
803	4	26 mM KCl	260.0	21.0	90.0	2	Heating	804	2024-01-25_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	26.0	mM	341.8199999999566	0.0070531335654701365	0.0	324.15636704976043	4.886361969881029	-82734.05362312571	7371.337412300281	0.00448410409685289	0.0003317926349809317	-0.9123762552935561	0.09720028328327081	0.006752828318801365	0.0003102816535307809	-1.6311221003077983	0.11480897821362	-255.2288402542018	26.58740900070691
804	5	21 mM KCl	260.0	90.0	21.0	1	Cooling	805	2024-01-25_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	21.0	mM	330.63999923702755	0.006319830689926248	0.09999999999990905	317.9013974391122	1.4332694419534193	-149055.3053529106	15773.499795630356	0.004727728218549637	8.568929361390706e-05	-1.011608352249816	0.025917045278704948	0.00610366493123236	4.252521823139723e-05	-1.4490367378129614	0.01500520423258136	-468.8727591436877	51.731514633008835
805	6	21 mM KCl	260.0	21.0	90.0	1	Heating	806	2024-01-25_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	21.0	mM	334.3699999999634	0.006589133325667648	0.009999999999990905	319.68202416003874	11.614577228545027	-76486.2247542986	9034.759738930597	0.004633125341216527	0.0010099180865843537	-0.9867402483772829	0.29121228388193804	0.006749764740975959	0.0005265820810180547	-1.6762389801879283	0.193460147481334	-239.25719613189193	36.954317190432576
806	7	21 mM KCl	260.0	90.0	21.0	2	Cooling	807	2024-01-25_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	21.0	mM	331.5699992370267	0.006678365552041783	0.06999999999993634	322.22978289666383	1.2115405807379198	-135063.01339383828	9794.040053131519	0.004725408809890754	6.564104487894864e-05	-0.997998928566427	0.01979608486738587	0.006210184222119588	8.798109957728157e-05	-1.4607348427901945	0.031091424785927746	-419.15124101719596	31.97053574155256
807	8	21 mM KCl	260.0	21.0	90.0	2	Heating	808	2024-01-25_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	21.0	mM	335.1399999999627	0.006862684932889499	0.07999999999992724	323.3245939208069	4.479622735163994	-100897.1350642674	7401.34243736014	0.004791846936804069	0.00027264148493477285	-1.0269632516038885	0.08032665602390153	0.006749364045220202	0.0002525041918798382	-1.6553030671168578	0.09065298425659297	-312.0614297871213	27.214941512174445
808	9	17 mM KCl	260.0	90.0	21.0	1	Cooling	809	2024-01-25_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	17.0	mM	330.4999992370277	0.006225233491769495	0.049999999999954525	320.73098041917086	0.9416203274803109	-147975.11756704486	10826.894449416217	0.0045033903264059694	5.0425271800862185e-05	-0.9424344114343034	0.015269444858269745	0.005828730448609368	5.651650855352306e-05	-1.3565695597702687	0.019850310899740084	-461.36833234398716	35.11144522081812
809	10	17 mM KCl	260.0	21.0	90.0	1	Heating	810	2024-01-25_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	17.0	mM	335.27999999996257	0.0065347521084625545	0.25999999999976353	325.9563083793454	2.6131305152110853	-100446.7488392024	6958.108100033389	0.004221392042551177	0.00012712415564961144	-0.8675484603292183	0.03770003489731446	0.00594992894652873	0.00024108779659029112	-1.3980241621301008	0.08702549531727607	-308.1601621352984	23.81721299360951
810	11	17 mM KCl	260.0	90.0	21.0	2	Cooling	811	2024-01-25_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	17.0	mM	331.239999237027	0.0064721441107475275	0.07999999999992724	319.8468344415818	1.2316065284145383	-138845.97675550802	10492.103833801943	0.004706125122980839	6.992722518932255e-05	-0.9882350257932184	0.021080309439954936	0.006171044623014809	6.382968903776454e-05	-1.4492753978323192	0.02247297111690254	-434.1014567110479	34.47508255360115
811	12	17 mM KCl	260.0	21.0	90.0	2	Heating	812	2024-01-25_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	17.0	mM	335.05999999996277	0.006815583558977452	0.16999999999984539	325.40631964790555	2.878163988750872	-100412.16830886393	7193.0389325486085	0.004417819076029377	0.00014793928065351826	-0.9118070970023711	0.04384444127983526	0.006277820869249782	0.0002536516039637229	-1.487535458645654	0.09151787348242235	-308.574733328816	24.834083205876126
812	13	8.3 mM KCl	260.0	90.0	21.0	1	Cooling	813	2024-01-25_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	8.3	mM	324.38999923703324	0.004377890398128836	0.05999999999994543	321.7984655773131	0.21222034255587752	-218299.44422431727	9514.106389289564	0.0033294190697773837	1.8793106414659173e-05	-0.5423412962065256	0.0057165008362473685	0.003735310612546129	1.517374446335912e-05	-0.6587703428666235	0.005236829324974773	-678.3731669841358	30.012793746051194
813	14	8.3 mM KCl	260.0	21.0	90.0	1	Heating	814	2024-01-25_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	8.3	mM	328.02999999996916	0.0045916968100696235	0.06999999999993634	321.6221054203953	0.4316276220851843	-196092.30603833246	12163.965143683334	0.0033645420119578625	1.94195643661269e-05	-0.5612762159834472	0.005932370035859227	0.004212160152295013	2.4200183466176708e-05	-0.8242689288931814	0.008401436423396852	-609.6978495368605	38.63890997301246
814	15	8.3 mM KCl	260.0	90.0	21.0	2	Cooling	815	2024-01-25_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	8.3	mM	324.5599992370331	0.004662984106676451	0.009999999999990905	321.345475131117	0.2268448788149771	-241518.90567646927	12263.27025691283	0.0035286847600344124	1.970376978033105e-05	-0.5863301990531455	0.006006281464495872	0.003997248553937283	1.4993823034435521e-05	-0.7240388254357439	0.005157545008215223	-751.5864524867621	38.69282363342096
815	16	8.3 mM KCl	260.0	21.0	90.0	2	Heating	816	2024-01-25_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	8.3	mM	327.27999999996985	0.004757809533088955	0.11999999999989086	320.3607182919533	0.652064452498734	-217870.62632017414	23343.978871514613	0.003509718851416828	2.772326259634736e-05	-0.5893132908131877	0.008494801105224015	0.004406434776226015	2.9833029724120647e-05	-0.8694373799855469	0.010305414878927764	-680.0790917244193	74.25203189374051
816	17	26 mM KCl	400.0	90.0	21.0	1	Cooling	817	2024-01-25_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	26.0	mM																	
817	18	26 mM KCl	400.0	21.0	90.0	1	Heating	818	2024-01-25_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	26.0	mM																	
818	19	26 mM KCl	400.0	90.0	21.0	2	Cooling	819	2024-01-25_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	26.0	mM																	
819	20	26 mM KCl	400.0	21.0	90.0	2	Heating	820	2024-01-25_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	26.0	mM																	
820	21	21 mM KCl	400.0	90.0	21.0	1	Cooling	821	2024-01-25_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	21.0	mM																	
821	22	21 mM KCl	400.0	21.0	90.0	1	Heating	822	2024-01-25_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	21.0	mM																	
822	23	21 mM KCl	400.0	90.0	21.0	2	Cooling	823	2024-01-25_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	21.0	mM																	
823	24	21 mM KCl	400.0	21.0	90.0	2	Heating	824	2024-01-25_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	21.0	mM																	
824	25	17 mM KCl	400.0	90.0	21.0	1	Cooling	825	2024-01-25_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	17.0	mM																	
825	26	17 mM KCl	400.0	21.0	90.0	1	Heating	826	2024-01-25_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	17.0	mM																	
826	27	17 mM KCl	400.0	90.0	21.0	2	Cooling	827	2024-01-25_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	17.0	mM																	
827	28	17 mM KCl	400.0	21.0	90.0	2	Heating	828	2024-01-25_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	17.0	mM																	
828	29	8.3 mM KCl	400.0	90.0	21.0	1	Cooling	829	2024-01-25_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	8.3	mM																	
829	30	8.3 mM KCl	400.0	21.0	90.0	1	Heating	830	2024-01-25_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	8.3	mM																	
830	31	8.3 mM KCl	400.0	90.0	21.0	2	Cooling	831	2024-01-25_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	8.3	mM																	
